CohortMonth,CustomerID,TotalRevenue
01-10-2011,16533,1082.81
01-10-2011,16561,511.12
01-10-2011,16591,213.5
01-10-2011,16595,360.16
01-10-2011,16667,567.1800000000001
01-10-2011,16685,324.24
01-10-2011,16688,1260.86
01-10-2011,16693,477.86
01-10-2011,16747,836.06
01-10-2011,16753,223.92000000000002
01-10-2011,16758,369.34000000000003
01-10-2011,16774,661.52
01-10-2011,16776,371.54
01-10-2011,16803,332.3
01-10-2011,16809,914.69
01-10-2011,16881,432.0
01-10-2011,16882,705.12
01-10-2011,16895,202.27
01-10-2011,16900,887.11
01-10-2011,16912,2555.58
01-10-2011,16921,154.18
01-10-2011,16924,829.89
01-10-2011,16930,378.89
01-10-2011,16982,384.06
01-10-2011,17014,583.4300000000001
01-10-2011,17030,146.87
01-10-2011,17086,2050.08
01-10-2011,17096,1022.13
01-10-2011,17119,606.91
01-10-2011,17173,3766.6
01-10-2011,17186,144.0
01-10-2011,17190,444.74
01-10-2011,17193,1699.3000000000002
01-10-2011,17203,3560.08
01-10-2011,17222,328.65
01-10-2011,17295,547.0
01-10-2011,17321,657.16
01-10-2011,17330,363.9
01-10-2011,17382,65.4
01-10-2011,17425,759.17
01-10-2011,17453,486.71999999999997
01-10-2011,17459,657.3
01-10-2011,17462,675.69
01-10-2011,17490,2092.32
01-10-2011,17509,6083.64
01-10-2011,17521,723.2099999999999
01-10-2011,17528,3628.5
01-10-2011,17620,81.44
01-10-2011,17647,133.06
01-10-2011,17666,728.16
01-10-2011,17728,2876.01
01-10-2011,17737,168.24
01-10-2011,17754,1664.65
01-10-2011,17813,1698.07
01-10-2011,17913,408.65
01-10-2011,17921,820.23
01-10-2011,17930,1740.48
01-10-2011,17934,704.25
01-10-2011,17957,111.68
01-10-2011,18033,93.82000000000001
01-10-2011,18059,306.46
01-10-2011,18088,166.03
01-10-2011,18096,849.06
01-10-2011,18126,200.92000000000002
01-10-2011,18169,202.65
01-10-2011,18257,2337.63
01-10-2011,18277,110.38
01-10-2011,18287,1837.28
01-11-2011,12357,6207.67
01-11-2011,12397,2409.9
01-11-2011,12491,460.40000000000003
01-11-2011,12504,482.04999999999995
01-11-2011,12508,397.88
01-11-2011,12532,349.83000000000004
01-11-2011,12538,363.95
01-11-2011,12544,372.7
01-11-2011,12552,437.82
01-11-2011,12577,626.6
01-11-2011,12589,646.68
01-11-2011,12615,2291.19
01-11-2011,12617,352.98
01-11-2011,12638,671.69
01-11-2011,12654,601.98
01-11-2011,12659,91.68
01-11-2011,12697,957.59
01-11-2011,12783,2225.91
01-11-2011,12827,430.15000000000003
01-11-2011,12849,1010.29
01-11-2011,12882,1463.04
01-11-2011,12893,176.55
01-11-2011,12944,604.51
01-11-2011,12981,372.21999999999997
01-11-2011,12985,1239.38
01-11-2011,13029,1247.5
01-11-2011,13040,676.99
01-11-2011,13046,629.31
01-11-2011,13066,470.8
01-11-2011,13091,345.82
01-11-2011,13168,1299.59
01-11-2011,13271,211.49
01-11-2011,13292,578.9399999999999
01-11-2011,13310,1132.03
01-11-2011,13316,5732.93
01-11-2011,13318,640.76
01-11-2011,13323,787.85
01-11-2011,13396,1360.99
01-11-2011,13447,1129.14
01-11-2011,13460,183.44
01-11-2011,13461,1445.0
01-11-2011,13467,1071.91
01-11-2011,13499,1159.11
01-11-2011,13522,125.80000000000001
01-11-2011,13532,210.31
01-11-2011,13651,94.2
01-11-2011,13673,387.44
01-11-2011,13697,151.29999999999998
01-11-2011,13710,180.48
01-11-2011,13719,1041.68
01-11-2011,13721,524.14
01-11-2011,13726,1079.6599999999999
01-11-2011,13727,333.48
01-11-2011,13732,491.86
01-11-2011,13759,659.4100000000001
01-11-2011,13810,1499.01
01-11-2011,13817,382.98
01-11-2011,13868,3192.54
01-11-2011,13890,1883.8100000000002
01-11-2011,13904,332.64
01-11-2011,13914,626.45
01-11-2011,13924,1838.8500000000001
01-11-2011,13928,464.57
01-11-2011,13938,71.66
01-11-2011,13992,76.8
01-11-2011,14035,1428.02
01-11-2011,14039,152.2
01-11-2011,14050,746.36
01-11-2011,14071,1437.57
01-11-2011,14073,151.04
01-11-2011,14080,45.599999999999994
01-11-2011,14098,147.35
01-11-2011,14102,1105.8799999999999
01-11-2011,14108,597.91
01-11-2011,14125,2720.63
01-11-2011,14140,935.05
01-11-2011,14150,658.64
01-11-2011,14174,134.46
01-11-2011,14216,1839.3
01-11-2011,14226,2214.79
01-11-2011,14234,754.12
01-11-2011,14240,890.34
01-11-2011,14284,595.25
01-11-2011,14285,1910.01
01-11-2011,14342,668.5600000000001
01-11-2011,14345,108.97999999999999
01-11-2011,14354,163.62
01-11-2011,14387,1727.6
01-11-2011,14428,1224.06
01-11-2011,14485,162.8
01-11-2011,14517,330.45
01-11-2011,14528,364.21999999999997
01-11-2011,14547,3974.75
01-11-2011,14607,16209.5
01-11-2011,14636,609.85
01-11-2011,14664,636.24
01-11-2011,14712,917.07
01-11-2011,14765,254.11
01-11-2011,14789,197.64
01-11-2011,14820,507.29
01-11-2011,14836,102.44999999999999
01-11-2011,14856,1290.53
01-11-2011,14863,266.76
01-11-2011,14882,589.7
01-11-2011,14910,434.35
01-11-2011,14921,1316.07
01-11-2011,14929,223.88
01-11-2011,14968,147.59
01-11-2011,14971,1097.98
01-11-2011,14974,89.94
01-11-2011,15010,308.94
01-11-2011,15017,125.58
01-11-2011,15025,361.96
01-11-2011,15043,537.0
01-11-2011,15065,3158.13
01-11-2011,15103,703.36
01-11-2011,15153,329.25
01-11-2011,15156,961.49
01-11-2011,15275,615.14
01-11-2011,15344,563.94
01-11-2011,15355,277.05
01-11-2011,15423,43.5
01-11-2011,15427,1430.54
01-11-2011,15434,1041.48
01-11-2011,15450,429.84
01-11-2011,15452,528.48
01-11-2011,15463,126.14
01-11-2011,15492,659.4599999999999
01-11-2011,15511,900.53
01-11-2011,15522,397.99
01-11-2011,15526,148.44
01-11-2011,15531,1972.39
01-11-2011,15551,436.06
01-11-2011,15557,468.91
01-11-2011,15571,650.4300000000001
01-11-2011,15573,591.1899999999999
01-11-2011,15576,921.37
01-11-2011,15597,324.57
01-11-2011,15651,646.3
01-11-2011,15692,191.04
01-11-2011,15745,1094.59
01-11-2011,15763,1086.92
01-11-2011,15814,1945.33
01-11-2011,15830,576.0
01-11-2011,15839,1048.49
01-11-2011,15847,389.27
01-11-2011,15870,351.44
01-11-2011,15883,396.48
01-11-2011,15903,5126.76
01-11-2011,15950,1744.71
01-11-2011,15957,428.89
01-11-2011,15986,168.12
01-11-2011,15993,2777.67
01-11-2011,16003,2735.37
01-11-2011,16025,439.65999999999997
01-11-2011,16041,3166.4
01-11-2011,16070,852.15
01-11-2011,16169,1822.97
01-11-2011,16243,409.1
01-11-2011,16284,812.68
01-11-2011,16318,328.15
01-11-2011,16322,326.75
01-11-2011,16337,151.05
01-11-2011,16347,847.45
01-11-2011,16352,494.44
01-11-2011,16368,479.91
01-11-2011,16372,355.73
01-11-2011,16379,2157.4
01-11-2011,16386,302.57
01-11-2011,16433,184.26
01-11-2011,16438,798.35
01-11-2011,16445,230.51
01-11-2011,16460,811.23
01-11-2011,16488,498.8
01-11-2011,16500,400.86
01-11-2011,16505,777.6
01-11-2011,16516,101.69999999999999
01-11-2011,16555,285.89
01-11-2011,16602,528.08
01-11-2011,16618,2647.59
01-11-2011,16639,1257.51
01-11-2011,16671,1692.27
01-11-2011,16732,603.75
01-11-2011,16751,1764.72
01-11-2011,16759,789.79
01-11-2011,16790,1545.6200000000001
01-11-2011,16830,325.91
01-11-2011,16884,429.84000000000003
01-11-2011,16887,192.32999999999998
01-11-2011,16903,363.2
01-11-2011,16914,183.76
01-11-2011,16953,20.8
01-11-2011,16971,357.21
01-11-2011,16979,1852.0
01-11-2011,16986,1873.2
01-11-2011,17006,781.78
01-11-2011,17011,270.9
01-11-2011,17022,71.0
01-11-2011,17038,112.4
01-11-2011,17043,1735.18
01-11-2011,17052,399.09
01-11-2011,17078,378.2
01-11-2011,17082,2003.85
01-11-2011,17084,2747.9900000000002
01-11-2011,17101,1621.73
01-11-2011,17109,881.29
01-11-2011,17131,2463.17
01-11-2011,17158,1266.97
01-11-2011,17166,206.34
01-11-2011,17183,3347.31
01-11-2011,17197,1013.01
01-11-2011,17219,114.23
01-11-2011,17221,334.48
01-11-2011,17233,190.88
01-11-2011,17274,107.82
01-11-2011,17313,2328.84
01-11-2011,17348,1156.6
01-11-2011,17387,746.81
01-11-2011,17403,263.92
01-11-2011,17432,365.76
01-11-2011,17434,2373.82
01-11-2011,17461,735.82
01-11-2011,17495,497.56
01-11-2011,17500,1138.0
01-11-2011,17502,689.1
01-11-2011,17503,558.96
01-11-2011,17515,639.02
01-11-2011,17595,386.69
01-11-2011,17608,191.99
01-11-2011,17623,527.0500000000001
01-11-2011,17637,547.0600000000001
01-11-2011,17668,347.75
01-11-2011,17702,1824.37
01-11-2011,17703,798.74
01-11-2011,17733,692.19
01-11-2011,17761,712.78
01-11-2011,17768,2081.9
01-11-2011,17791,106.1
01-11-2011,17831,35.400000000000006
01-11-2011,17867,1157.8700000000001
01-11-2011,17901,110.38
01-11-2011,17947,176.68
01-11-2011,17977,288.14
01-11-2011,17979,732.41
01-11-2011,18014,162.22
01-11-2011,18022,612.72
01-11-2011,18035,713.89
01-11-2011,18081,343.45
01-11-2011,18104,754.64
01-11-2011,18105,113.48000000000002
01-11-2011,18123,574.4399999999999
01-11-2011,18125,1131.75
01-11-2011,18130,1059.39
01-11-2011,18150,566.58
01-11-2011,18164,399.65000000000003
01-11-2011,18167,1384.8600000000001
01-11-2011,18205,517.36
01-11-2011,18209,139.10000000000002
01-11-2011,18210,2621.38
01-11-2011,18216,481.75
01-11-2011,18217,621.75
01-11-2011,18270,283.15
01-11-2011,18274,175.92
01-12-2010,12347,4310.0
01-12-2010,12386,401.9
01-12-2010,12395,3018.63
01-12-2010,12427,825.8
01-12-2010,12429,3750.4
01-12-2010,12431,6419.95
01-12-2010,12433,13375.87
01-12-2010,12441,173.55
01-12-2010,12471,19788.65
01-12-2010,12472,6572.11
01-12-2010,12481,5579.82
01-12-2010,12494,1246.1000000000001
01-12-2010,12557,11990.960000000001
01-12-2010,12567,9401.28
01-12-2010,12583,7281.38
01-12-2010,12600,2599.04
01-12-2010,12621,13689.67
01-12-2010,12647,3722.82
01-12-2010,12662,3849.78
01-12-2010,12681,13787.54
01-12-2010,12682,12279.82
01-12-2010,12683,8476.57
01-12-2010,12686,89.14
01-12-2010,12708,2712.91
01-12-2010,12709,9706.52
01-12-2010,12712,4396.13
01-12-2010,12720,5781.73
01-12-2010,12725,427.8
01-12-2010,12731,18895.91
01-12-2010,12738,155.35
01-12-2010,12747,4196.01
01-12-2010,12748,33053.19
01-12-2010,12753,21429.39
01-12-2010,12755,3811.95
01-12-2010,12763,494.08
01-12-2010,12766,6989.63
01-12-2010,12779,3981.36
01-12-2010,12785,311.95
01-12-2010,12791,192.60000000000002
01-12-2010,12793,545.48
01-12-2010,12797,254.03
01-12-2010,12808,483.65000000000003
01-12-2010,12826,1474.72
01-12-2010,12838,671.95
01-12-2010,12839,5591.42
01-12-2010,12841,3991.58
01-12-2010,12855,38.1
01-12-2010,12868,1607.0600000000002
01-12-2010,12872,599.97
01-12-2010,12875,343.2300000000001
01-12-2010,12913,2483.63
01-12-2010,12915,363.65
01-12-2010,12921,16587.09
01-12-2010,12942,675.6
01-12-2010,12947,1603.99
01-12-2010,12963,1856.63
01-12-2010,12967,1660.9
01-12-2010,12971,11189.91
01-12-2010,12989,6924.110000000001
01-12-2010,13000,534.85
01-12-2010,13011,50.550000000000004
01-12-2010,13013,4810.9400000000005
01-12-2010,13030,752.4399999999999
01-12-2010,13034,642.77
01-12-2010,13047,3237.54
01-12-2010,13050,5836.86
01-12-2010,13065,205.86
01-12-2010,13069,4431.44
01-12-2010,13077,728.02
01-12-2010,13078,12627.94
01-12-2010,13081,28337.38
01-12-2010,13089,58762.08
01-12-2010,13090,8910.82
01-12-2010,13093,7832.47
01-12-2010,13094,1927.3200000000002
01-12-2010,13102,6424.09
01-12-2010,13108,350.06
01-12-2010,13113,12245.960000000001
01-12-2010,13117,984.91
01-12-2010,13126,2099.64
01-12-2010,13138,962.39
01-12-2010,13140,422.47
01-12-2010,13145,618.52
01-12-2010,13148,3683.26
01-12-2010,13155,971.76
01-12-2010,13173,353.65
01-12-2010,13174,2742.82
01-12-2010,13199,9817.12
01-12-2010,13230,2755.63
01-12-2010,13240,663.65
01-12-2010,13255,399.51
01-12-2010,13267,4521.49
01-12-2010,13269,5343.28
01-12-2010,13270,590.0
01-12-2010,13305,2000.86
01-12-2010,13319,10845.550000000001
01-12-2010,13327,3627.77
01-12-2010,13329,789.0
01-12-2010,13369,308.28000000000003
01-12-2010,13370,754.87
01-12-2010,13402,621.23
01-12-2010,13408,28117.04
01-12-2010,13418,6127.43
01-12-2010,13448,3534.69
01-12-2010,13455,1058.34
01-12-2010,13468,5704.97
01-12-2010,13488,8968.31
01-12-2010,13491,1215.82
01-12-2010,13495,2044.8700000000001
01-12-2010,13497,348.05
01-12-2010,13506,458.52
01-12-2010,13520,3624.35
01-12-2010,13523,3964.88
01-12-2010,13531,483.8
01-12-2010,13564,1724.67
01-12-2010,13569,338.62
01-12-2010,13576,6717.34
01-12-2010,13579,467.04
01-12-2010,13599,5149.92
01-12-2010,13649,346.6
01-12-2010,13652,1095.08
01-12-2010,13668,6309.83
01-12-2010,13694,65039.62
01-12-2010,13705,711.86
01-12-2010,13715,1077.39
01-12-2010,13747,79.6
01-12-2010,13748,948.25
01-12-2010,13756,5189.52
01-12-2010,13758,3190.55
01-12-2010,13767,17220.36
01-12-2010,13769,2796.51
01-12-2010,13777,25977.16
01-12-2010,13786,230.39999999999998
01-12-2010,13787,309.04
01-12-2010,13798,37153.85
01-12-2010,13807,112.6
01-12-2010,13831,2198.45
01-12-2010,13838,674.82
01-12-2010,13842,3385.62
01-12-2010,13848,1255.0
01-12-2010,13854,8109.5199999999995
01-12-2010,13880,3219.77
01-12-2010,13941,5112.96
01-12-2010,13959,594.04
01-12-2010,13963,664.54
01-12-2010,13969,9024.17
01-12-2010,13982,1871.81
01-12-2010,13983,2603.43
01-12-2010,13984,920.51
01-12-2010,14001,2043.0800000000002
01-12-2010,14030,2358.84
01-12-2010,14031,17286.86
01-12-2010,14032,2975.59
01-12-2010,14037,147.20000000000002
01-12-2010,14045,1659.75
01-12-2010,14047,1308.6100000000001
01-12-2010,14051,15610.390000000001
01-12-2010,14060,6140.42
01-12-2010,14062,10464.85
01-12-2010,14078,1049.37
01-12-2010,14081,921.62
01-12-2010,14082,182.25
01-12-2010,14083,1002.9
01-12-2010,14085,4421.29
01-12-2010,14107,2703.23
01-12-2010,14135,4690.31
01-12-2010,14142,311.81
01-12-2010,14156,117210.08
01-12-2010,14159,4630.35
01-12-2010,14161,1097.6200000000001
01-12-2010,14176,576.9000000000001
01-12-2010,14180,4748.52
01-12-2010,14189,4654.08
01-12-2010,14210,1905.8400000000001
01-12-2010,14215,1789.72
01-12-2010,14217,2004.98
01-12-2010,14236,490.86
01-12-2010,14237,161.0
01-12-2010,14243,2588.77
01-12-2010,14256,969.0600000000001
01-12-2010,14282,3701.44
01-12-2010,14293,1046.56
01-12-2010,14299,3965.62
01-12-2010,14307,2995.72
01-12-2010,14344,889.9300000000001
01-12-2010,14355,174.4
01-12-2010,14388,3212.84
01-12-2010,14390,4642.57
01-12-2010,14395,3479.91
01-12-2010,14396,487.99
01-12-2010,14404,1449.32
01-12-2010,14409,2059.4500000000003
01-12-2010,14413,121.05
01-12-2010,14419,1051.79
01-12-2010,14437,63.0
01-12-2010,14440,2357.6800000000003
01-12-2010,14443,1420.2
01-12-2010,14448,375.35
01-12-2010,14449,885.8
01-12-2010,14466,2272.4
01-12-2010,14479,316.25
01-12-2010,14487,1165.48
01-12-2010,14491,340.93
01-12-2010,14496,538.8100000000001
01-12-2010,14505,5859.43
01-12-2010,14506,1960.65
01-12-2010,14527,8507.13
01-12-2010,14543,3599.73
01-12-2010,14573,1639.82
01-12-2010,14576,35.400000000000006
01-12-2010,14577,859.71
01-12-2010,14589,39.75
01-12-2010,14594,363.33
01-12-2010,14606,12076.15
01-12-2010,14608,1785.15
01-12-2010,14667,9175.04
01-12-2010,14673,1736.4
01-12-2010,14680,28754.11
01-12-2010,14684,1201.51
01-12-2010,14688,5579.1
01-12-2010,14696,2078.95
01-12-2010,14702,3251.79
01-12-2010,14708,1126.37
01-12-2010,14713,2662.2
01-12-2010,14723,1122.3600000000001
01-12-2010,14729,313.49
01-12-2010,14733,9585.91
01-12-2010,14739,3902.28
01-12-2010,14741,1400.34
01-12-2010,14744,1099.98
01-12-2010,14748,1415.75
01-12-2010,14766,2473.37
01-12-2010,14775,1011.9
01-12-2010,14796,7975.49
01-12-2010,14800,4331.79
01-12-2010,14810,2085.33
01-12-2010,14813,152.88
01-12-2010,14821,48.800000000000004
01-12-2010,14825,2221.01
01-12-2010,14829,697.55
01-12-2010,14849,7930.54
01-12-2010,14865,52.2
01-12-2010,14866,14389.9
01-12-2010,14896,468.77000000000004
01-12-2010,14898,1269.31
01-12-2010,14901,1421.29
01-12-2010,14907,3501.1
01-12-2010,14911,143711.17
01-12-2010,14932,363.53
01-12-2010,14952,8099.49
01-12-2010,14987,326.4
01-12-2010,15002,1641.76
01-12-2010,15005,6295.37
01-12-2010,15012,405.04
01-12-2010,15018,496.21000000000004
01-12-2010,15021,1871.77
01-12-2010,15023,6720.41
01-12-2010,15024,1636.43
01-12-2010,15028,627.13
01-12-2010,15032,4959.1
01-12-2010,15038,685.74
01-12-2010,15039,19766.59
01-12-2010,15044,7634.7300000000005
01-12-2010,15048,381.0
01-12-2010,15061,54534.14
01-12-2010,15070,106.2
01-12-2010,15078,9743.11
01-12-2010,15079,895.61
01-12-2010,15081,504.8
01-12-2010,15093,4597.02
01-12-2010,15100,876.0
01-12-2010,15107,319.5
01-12-2010,15111,1567.48
01-12-2010,15165,487.75
01-12-2010,15180,87.5
01-12-2010,15192,1044.32
01-12-2010,15194,7616.53
01-12-2010,15211,894.4100000000001
01-12-2010,15221,403.25
01-12-2010,15224,322.08
01-12-2010,15235,2247.51
01-12-2010,15260,1810.77
01-12-2010,15271,2493.34
01-12-2010,15288,2306.52
01-12-2010,15291,4668.3
01-12-2010,15298,4799.9
01-12-2010,15299,4507.01
01-12-2010,15301,5049.95
01-12-2010,15304,694.4000000000001
01-12-2010,15311,60632.75
01-12-2010,15332,1661.06
01-12-2010,15347,201.60000000000002
01-12-2010,15350,115.65
01-12-2010,15351,1934.66
01-12-2010,15353,770.12
01-12-2010,15356,2718.03
01-12-2010,15358,8347.2
01-12-2010,15363,326.0
01-12-2010,15373,2415.91
01-12-2010,15380,1690.2600000000002
01-12-2010,15426,1404.07
01-12-2010,15454,179.1
01-12-2010,15465,7354.62
01-12-2010,15485,2564.5
01-12-2010,15498,13316.4
01-12-2010,15502,10384.93
01-12-2010,15503,141.04
01-12-2010,15513,14758.220000000001
01-12-2010,15514,4023.7200000000003
01-12-2010,15525,734.37
01-12-2010,15529,3962.6
01-12-2010,15544,3546.71
01-12-2010,15545,288.96999999999997
01-12-2010,15547,4910.6
01-12-2010,15555,4794.86
01-12-2010,15570,4148.82
01-12-2010,15574,675.64
01-12-2010,15581,3675.77
01-12-2010,15596,1406.59
01-12-2010,15601,6776.56
01-12-2010,15602,1297.8700000000001
01-12-2010,15605,1198.23
01-12-2010,15628,2870.2400000000002
01-12-2010,15640,12416.11
01-12-2010,15646,447.64000000000004
01-12-2010,15649,816.0
01-12-2010,15658,1024.1000000000001
01-12-2010,15660,1600.86
01-12-2010,15680,1333.68
01-12-2010,15694,6479.4
01-12-2010,15708,3235.25
01-12-2010,15713,356.7
01-12-2010,15716,1101.1100000000001
01-12-2010,15723,190.7
01-12-2010,15732,294.12
01-12-2010,15738,4812.42
01-12-2010,15750,2463.05
01-12-2010,15752,2626.6
01-12-2010,15769,56252.72
01-12-2010,15805,5488.18
01-12-2010,15808,3651.27
01-12-2010,15811,2218.62
01-12-2010,15823,15.0
01-12-2010,15827,1836.0900000000001
01-12-2010,15838,33643.08
01-12-2010,15856,16143.64
01-12-2010,15858,1427.57
01-12-2010,15860,965.16
01-12-2010,15862,832.88
01-12-2010,15867,3810.14
01-12-2010,15880,329.03000000000003
01-12-2010,15881,501.39000000000004
01-12-2010,15882,516.36
01-12-2010,15889,420.07
01-12-2010,15894,258.25
01-12-2010,15898,1383.83
01-12-2010,15899,56.25
01-12-2010,15916,1502.8600000000001
01-12-2010,15919,525.69
01-12-2010,15922,369.5
01-12-2010,15923,127.08
01-12-2010,15945,181.0
01-12-2010,15953,1657.28
01-12-2010,15955,4416.26
01-12-2010,15965,808.87
01-12-2010,15973,307.82000000000005
01-12-2010,15983,1465.12
01-12-2010,15984,2780.63
01-12-2010,15987,1432.77
01-12-2010,15996,1032.58
01-12-2010,15998,3080.22
01-12-2010,16010,392.4
01-12-2010,16011,3352.96
01-12-2010,16013,37130.6
01-12-2010,16016,1465.51
01-12-2010,16019,3786.2400000000002
01-12-2010,16029,80850.84
01-12-2010,16033,8778.82
01-12-2010,16048,256.44
01-12-2010,16059,1453.16
01-12-2010,16062,1153.62
01-12-2010,16065,367.14
01-12-2010,16081,2799.42
01-12-2010,16086,1121.39
01-12-2010,16098,2005.63
01-12-2010,16122,684.4200000000001
01-12-2010,16125,289.35
01-12-2010,16140,725.18
01-12-2010,16143,2424.94
01-12-2010,16150,2053.02
01-12-2010,16161,5533.67
01-12-2010,16163,856.6
01-12-2010,16168,3787.6
01-12-2010,16186,4006.94
01-12-2010,16203,592.9
01-12-2010,16210,21086.3
01-12-2010,16218,3084.68
01-12-2010,16221,860.86
01-12-2010,16233,536.6800000000001
01-12-2010,16241,2590.31
01-12-2010,16244,1522.75
01-12-2010,16250,389.44
01-12-2010,16255,2619.91
01-12-2010,16265,5447.0
01-12-2010,16274,351.75
01-12-2010,16293,2248.9900000000002
01-12-2010,16306,632.27
01-12-2010,16327,3820.27
01-12-2010,16353,6675.71
01-12-2010,16365,1540.42
01-12-2010,16367,800.67
01-12-2010,16385,554.86
01-12-2010,16393,3040.96
01-12-2010,16402,293.45
01-12-2010,16411,211.7
01-12-2010,16422,34684.4
01-12-2010,16455,1841.18
01-12-2010,16456,2158.18
01-12-2010,16477,2494.46
01-12-2010,16499,365.45
01-12-2010,16510,248.1
01-12-2010,16519,215.07999999999998
01-12-2010,16520,1046.57
01-12-2010,16525,13027.45
01-12-2010,16539,1388.81
01-12-2010,16546,787.15
01-12-2010,16550,2298.97
01-12-2010,16552,379.73
01-12-2010,16558,8338.49
01-12-2010,16565,173.7
01-12-2010,16583,233.45
01-12-2010,16596,250.15
01-12-2010,16634,217.9
01-12-2010,16638,1680.72
01-12-2010,16654,601.27
01-12-2010,16656,8625.8
01-12-2010,16658,123.24
01-12-2010,16665,135.39999999999998
01-12-2010,16679,129.75
01-12-2010,16700,5076.55
01-12-2010,16710,2467.99
01-12-2010,16713,6910.78
01-12-2010,16717,3843.08
01-12-2010,16718,606.0500000000001
01-12-2010,16719,1770.22
01-12-2010,16722,4730.81
01-12-2010,16725,758.27
01-12-2010,16727,256.32
01-12-2010,16752,207.5
01-12-2010,16754,2002.4
01-12-2010,16770,757.1
01-12-2010,16775,1691.51
01-12-2010,16779,10611.720000000001
01-12-2010,16781,311.25
01-12-2010,16782,2267.9500000000003
01-12-2010,16795,414.88
01-12-2010,16814,6416.7
01-12-2010,16817,1604.75
01-12-2010,16835,180.85
01-12-2010,16839,16594.35
01-12-2010,16858,375.69000000000005
01-12-2010,16863,502.8
01-12-2010,16873,7123.62
01-12-2010,16883,272.48
01-12-2010,16891,742.43
01-12-2010,16893,145.93
01-12-2010,16898,501.03
01-12-2010,16904,3653.75
01-12-2010,16905,3037.6
01-12-2010,16907,928.76
01-12-2010,16916,562.41
01-12-2010,16919,2592.25
01-12-2010,16923,7069.08
01-12-2010,16926,230.25
01-12-2010,16928,2814.7
01-12-2010,16931,4554.87
01-12-2010,16950,1178.56
01-12-2010,16955,518.67
01-12-2010,16983,1905.87
01-12-2010,17017,8694.26
01-12-2010,17019,1258.08
01-12-2010,17025,357.77
01-12-2010,17026,154.82999999999998
01-12-2010,17059,3080.39
01-12-2010,17062,533.33
01-12-2010,17068,4552.14
01-12-2010,17069,2709.7000000000003
01-12-2010,17076,841.0799999999999
01-12-2010,17085,1562.4
01-12-2010,17091,3827.76
01-12-2010,17097,954.42
01-12-2010,17126,989.45
01-12-2010,17135,1139.73
01-12-2010,17181,239.92000000000002
01-12-2010,17188,2474.23
01-12-2010,17191,2093.68
01-12-2010,17198,692.22
01-12-2010,17211,2317.2200000000003
01-12-2010,17213,2781.23
01-12-2010,17218,1951.97
01-12-2010,17220,3187.55
01-12-2010,17223,416.89
01-12-2010,17227,939.32
01-12-2010,17228,1906.09
01-12-2010,17235,550.06
01-12-2010,17236,916.13
01-12-2010,17238,3719.1
01-12-2010,17243,8540.05
01-12-2010,17251,269.83
01-12-2010,17259,581.23
01-12-2010,17262,1253.3600000000001
01-12-2010,17287,1049.06
01-12-2010,17320,1200.6200000000001
01-12-2010,17324,986.48
01-12-2010,17339,243.36
01-12-2010,17340,12353.29
01-12-2010,17341,682.29
01-12-2010,17346,2622.88
01-12-2010,17372,1337.18
01-12-2010,17377,4058.32
01-12-2010,17381,20275.61
01-12-2010,17396,7330.8
01-12-2010,17402,2633.85
01-12-2010,17406,2184.42
01-12-2010,17412,1258.06
01-12-2010,17419,4226.57
01-12-2010,17420,598.83
01-12-2010,17428,17256.85
01-12-2010,17430,265.76
01-12-2010,17450,194390.79
01-12-2010,17456,249.86
01-12-2010,17460,622.4300000000001
01-12-2010,17470,1125.07
01-12-2010,17491,3558.87
01-12-2010,17511,91062.38
01-12-2010,17519,1844.02
01-12-2010,17526,1195.8999999999999
01-12-2010,17530,2367.12
01-12-2010,17552,930.41
01-12-2010,17567,4331.48
01-12-2010,17572,226.75000000000003
01-12-2010,17576,3564.83
01-12-2010,17581,11025.24
01-12-2010,17591,2203.67
01-12-2010,17596,2806.69
01-12-2010,17616,571.1999999999999
01-12-2010,17618,930.28
01-12-2010,17643,101.55
01-12-2010,17646,1008.39
01-12-2010,17655,2638.94
01-12-2010,17659,2999.46
01-12-2010,17671,1572.71
01-12-2010,17674,551.04
01-12-2010,17675,20374.28
01-12-2010,17676,1371.18
01-12-2010,17677,16345.38
01-12-2010,17682,2474.33
01-12-2010,17685,3155.83
01-12-2010,17690,4726.8
01-12-2010,17691,290.40000000000003
01-12-2010,17696,2285.71
01-12-2010,17706,10504.49
01-12-2010,17720,1195.94
01-12-2010,17722,2424.04
01-12-2010,17732,303.97
01-12-2010,17735,13110.02
01-12-2010,17757,5593.39
01-12-2010,17760,287.59
01-12-2010,17787,1817.54
01-12-2010,17790,1964.3
01-12-2010,17796,690.0
01-12-2010,17802,1285.04
01-12-2010,17809,5411.91
01-12-2010,17812,699.81
01-12-2010,17816,36.56
01-12-2010,17819,3704.87
01-12-2010,17827,1987.33
01-12-2010,17838,2720.8
01-12-2010,17841,40519.84
01-12-2010,17850,5391.21
01-12-2010,17855,208.97
01-12-2010,17857,26879.04
01-12-2010,17858,5140.66
01-12-2010,17860,226.45000000000002
01-12-2010,17863,3160.0
01-12-2010,17865,10526.32
01-12-2010,17869,428.18
01-12-2010,17870,1865.89
01-12-2010,17873,1848.96
01-12-2010,17880,458.92
01-12-2010,17884,695.0699999999999
01-12-2010,17894,1118.96
01-12-2010,17897,541.8100000000001
01-12-2010,17905,798.99
01-12-2010,17908,232.03
01-12-2010,17912,310.06
01-12-2010,17917,335.03
01-12-2010,17920,4119.5
01-12-2010,17924,2962.5
