CustomerID,AOV,PurchaseFrequency,CLTV
14813,76.44,2,152.88
14815,389.25,2,778.5
14816,271.85,1,271.85
14817,555.17,2,1110.34
14818,219.26666666666665,3,657.8
14819,136.035,2,272.07
14820,126.8225,4,507.29
14821,48.800000000000004,1,48.800000000000004
14823,107.14333333333333,3,321.43
14824,281.9275,4,1127.71
14825,185.08416666666668,12,2221.01
14828,713.2533333333334,3,2139.76
14829,174.3875,4,697.55
14830,188.88,1,188.88
14834,286.71666666666664,6,1720.2999999999997
14836,34.15,3,102.44999999999999
14837,412.375,4,1649.5
14840,62.85,1,62.85
14841,549.2933333333334,6,3295.76
14842,706.1725,4,2824.69
14844,797.4525,4,3189.81
14847,309.4,1,309.4
14849,317.2216,25,7930.540000000001
14850,325.75,1,325.75
14851,255.675,2,511.35
14852,472.7816666666667,6,2836.69
14853,237.9,2,475.8
14854,391.4328571428572,7,2740.03
14855,322.825,2,645.65
14856,430.1766666666667,3,1290.53
14857,586.56,2,1173.12
14859,338.435,4,1353.74
14860,170.32,1,170.32
14861,125.79,1,125.79
14862,420.59999999999997,2,841.1999999999999
14863,266.76,1,266.76
14865,26.1,2,52.2
14866,1199.1583333333333,12,14389.9
14867,236.76,3,710.28
14868,369.19875,8,2953.59
14869,360.725,2,721.45
14870,327.25,1,327.25
14871,125.32000000000001,4,501.28000000000003
14873,519.68,1,519.68
14875,732.6600000000001,2,1465.3200000000002
14878,164.01,9,1476.09
14880,230.1966666666667,3,690.59
14881,255.4,1,255.4
14882,294.85,2,589.7
14883,126.93166666666667,6,761.59
14885,765.3199999999999,1,765.3199999999999
14886,364.8,1,364.8
14887,1862.0,1,1862.0
14888,369.2,1,369.2
14889,135.9,1,135.9
14890,125.65,1,125.65
14891,277.19,2,554.38
14893,618.9250000000001,2,1237.8500000000001
14894,655.75,1,655.75
14895,556.9355,20,11138.710000000001
14896,234.38500000000002,2,468.77000000000004
14897,341.595,4,1366.38
14898,211.55166666666665,6,1269.31
14901,157.92111111111112,9,1421.29
14902,332.66,1,332.66
14903,559.066,5,2795.33
14904,512.72,2,1025.44
14905,308.075,2,616.15
14907,500.15714285714284,7,3501.1
14908,277.8,1,277.8
14910,108.5875,4,434.35
14911,714.980945273632,201,143711.17
14912,433.925,2,867.85
14913,306.8575,4,1227.43
14915,153.74,2,307.48
14916,317.245,4,1268.98
14918,805.075,2,1610.15
14920,488.885,2,977.77
14921,658.035,2,1316.07
14923,749.1,1,749.1
14924,310.05,1,310.05
14929,223.88,1,223.88
14930,787.6533333333333,3,2362.96
14931,251.536,5,1257.68
14932,363.53,1,363.53
14934,945.47,2,1890.94
14935,1784.71,1,1784.71
14936,1017.1275,8,8137.02
14937,540.6266666666667,3,1621.88
14944,491.6875,12,5900.25
14946,100.9,1,100.9
14947,145.41,2,290.82
14948,183.66166666666666,6,1101.97
14950,371.2,1,371.2
14951,311.69,1,311.69
14952,736.3172727272727,11,8099.49
14953,285.67,1,285.67
14954,294.85,1,294.85
14957,58.49,1,58.49
14958,161.2433333333333,3,483.7299999999999
14959,173.855,4,695.42
14960,110.635,2,221.27
14961,782.7422222222223,9,7044.68
14962,126.7,1,126.7
14963,294.46799999999996,5,1472.3399999999997
14964,206.21,1,206.21
14965,298.045,2,596.09
14966,183.02,1,183.02
14967,463.8,1,463.8
14968,147.59,1,147.59
14970,398.015,4,1592.06
14971,365.99333333333334,3,1097.98
14972,114.77,1,114.77
14973,438.15000000000003,3,1314.45
14974,89.94,1,89.94
14975,279.94,1,279.94
14976,112.98,7,790.86
14978,384.274,5,1921.37
14981,102.12,1,102.12
14984,101.185,2,202.37
14985,146.005,2,292.01
14987,163.2,2,326.4
14988,334.54,1,334.54
14995,115.99000000000001,2,231.98000000000002
14997,182.06666666666663,3,546.1999999999999
14998,207.435,2,414.87
15000,490.52,1,490.52
15002,410.44,4,1641.76
15004,1220.77,1,1220.77
15005,224.83464285714285,28,6295.37
15006,480.38,1,480.38
15007,156.91,1,156.91
15009,419.81,3,1259.43
15010,308.94,1,308.94
15012,202.52,2,405.04
15014,128.835,2,257.67
15016,170.04,1,170.04
15017,125.58,1,125.58
15018,165.40333333333334,3,496.21000000000004
15019,252.81,1,252.81
15021,207.97444444444443,9,1871.77
15022,213.0975,4,852.39
15023,610.9463636363636,11,6720.409999999999
15024,163.643,10,1636.43
15025,361.96,1,361.96
15026,156.33333333333334,3,469.0
15027,266.53749999999997,4,1066.1499999999999
15028,156.7825,4,627.13
15030,259.14,2,518.28
15031,163.2975,4,653.19
15032,1653.0333333333335,3,4959.1
15033,255.718,10,2557.18
15034,534.27,8,4274.16
15035,252.73000000000002,1,252.73000000000002
15036,143.18666666666667,3,429.56
15038,114.29,6,685.74
15039,420.5657446808511,47,19766.59
15041,179.93,1,179.93
15042,135.93,1,135.93
15043,537.0,1,537.0
15044,449.1017647058824,17,7634.7300000000005
15045,367.83,2,735.66
15046,339.36133333333333,15,5090.42
15047,343.62,1,343.62
15048,95.25,4,381.0
15049,121.17000000000002,1,121.17000000000002
15050,579.23,3,1737.69
15051,461.12000000000006,3,1383.3600000000001
15052,207.73000000000002,1,207.73000000000002
15053,231.3166666666667,3,693.95
15054,151.05,2,302.1
15057,744.75,2,1489.5
15058,191.14,11,2102.54
15059,148.63555555555556,9,1337.72
15060,73.5625,4,294.25
15061,1136.1279166666666,48,54534.14
15062,246.965,4,987.86
15063,370.79999999999995,1,370.79999999999995
15065,789.5325,4,3158.13
15066,893.59,1,893.59
15067,581.5866666666667,3,1744.7600000000002
15068,276.68,2,553.36
15069,1109.53,1,1109.53
15070,106.2,1,106.2
15071,491.035,2,982.07
15073,347.80333333333334,3,1043.41
15074,735.67,1,735.67
15075,773.03,1,773.03
15076,880.85,1,880.85
15078,304.4721875,32,9743.11
15079,223.9025,4,895.61
15081,100.96000000000001,5,504.80000000000007
15083,88.2,1,88.2
15087,306.94,1,306.94
15088,580.035,2,1160.07
15089,403.47333333333336,6,2420.84
15090,381.32,1,381.32
15091,480.71,1,480.71
15092,228.905,2,457.81
15093,766.1700000000001,6,4597.02
15095,342.65,4,1370.6
15096,219.39000000000001,1,219.39000000000001
15097,248.08,1,248.08
15098,13305.5,3,39916.5
15099,410.48,1,410.48
15100,292.0,3,876.0
15101,158.765,2,317.53
15103,351.68,2,703.36
15104,496.77,2,993.54
15105,328.4185714285714,7,2298.93
15106,284.504,5,1422.52
15107,53.25,6,319.5
15108,325.0625,4,1300.25
15109,484.95,1,484.95
15110,249.025,4,996.1
15111,522.4933333333333,3,1567.48
15113,1169.81,3,3509.43
15114,276.056,10,2760.56
15115,340.11,1,340.11
15116,338.1875,4,1352.75
15117,310.356,5,1551.78
15118,244.8,1,244.8
15119,266.4,1,266.4
15120,358.82,1,358.82
15121,228.86,2,457.72
15122,544.5933333333334,3,1633.7800000000002
15123,1099.655,2,2199.31
15124,92.095,2,184.19
15125,768.5653333333333,15,11528.48
15127,406.53,1,406.53
15128,367.75,4,1471.0
15129,313.40000000000003,11,3447.4000000000005
15130,330.11,1,330.11
15132,195.586,5,977.9300000000001
15133,327.4733333333333,3,982.4199999999998
15134,173.49875,8,1387.99
15135,139.05,1,139.05
15136,321.675,4,1286.7
15139,89.48,2,178.96
15140,336.32142857142856,7,2354.25
15142,498.74,1,498.74
15143,259.45,1,259.45
15144,387.0847058823529,17,6580.44
15145,298.6825,4,1194.73
15146,663.58,2,1327.16
15147,623.5,1,623.5
15148,301.29,1,301.29
15149,520.8000000000001,1,520.8000000000001
15150,529.133,10,5291.33
15152,365.0530769230769,13,4745.69
15153,329.25,1,329.25
15154,254.28,1,254.28
15156,320.49666666666667,3,961.49
15157,645.3566666666667,3,1936.0700000000002
15158,401.40000000000003,1,401.40000000000003
15159,621.3670000000001,30,18641.010000000002
15160,158.16,1,158.16
15163,152.235,2,304.47
15164,274.86,3,824.58
15165,487.75,1,487.75
15167,158.8,1,158.8
15168,106.56,1,106.56
15171,1289.5,1,1289.5
15172,324.81,5,1624.05
15174,135.75,1,135.75
15175,224.14,1,224.14
15178,40.5,1,40.5
15179,441.39,5,2206.95
15180,87.5,1,87.5
15181,229.82666666666663,3,689.4799999999999
15182,311.425,2,622.85
15184,201.1,2,402.2
15185,310.62,1,310.62
15186,205.705,2,411.41
15187,298.57375,16,4777.18
15189,395.74121951219513,41,16225.39
15192,348.1066666666666,3,1044.32
15193,499.32,1,499.32
15194,507.76866666666666,15,7616.53
15195,3861.0,1,3861.0
15197,359.87000000000006,3,1079.6100000000001
15198,96.82,2,193.64
15199,317.175,4,1268.7
15201,247.308,5,1236.54
15203,304.6333333333333,6,1827.8
15204,316.58,1,316.58
15205,326.62,2,653.24
15206,105.07499999999999,4,420.29999999999995
15208,174.024,5,870.12
15210,331.18,1,331.18
15211,447.20500000000004,2,894.4100000000001
15212,101.8,1,101.8
15213,164.175,2,328.35
15214,207.68,8,1661.44
15215,244.98000000000002,3,734.94
15216,96.6,1,96.6
15218,523.3536363636364,11,5756.89
15219,305.75,1,305.75
15220,296.49333333333334,6,1778.96
15221,403.25,1,403.25
15222,585.0,1,585.0
15223,377.875,2,755.75
15224,161.04,2,322.08
15225,409.40000000000003,1,409.40000000000003
15226,154.41,1,154.41
15227,243.88000000000002,5,1219.4
15228,846.6775,4,3386.71
15230,214.8,2,429.6
15232,306.03,2,612.06
15234,197.0,1,197.0
15235,187.29250000000002,12,2247.51
15236,321.05,1,321.05
15237,353.08,4,1412.32
15238,357.33,3,1071.99
15239,390.295,2,780.59
15240,341.31399999999996,5,1706.5699999999997
15241,219.555,8,1756.44
15243,316.68,1,316.68
15244,315.785,2,631.57
15245,838.6133333333333,3,2515.84
15246,257.075,2,514.15
15247,356.0,1,356.0
15249,514.496923076923,13,6688.46
15251,953.180909090909,11,10484.99
15252,370.39,2,740.78
15253,183.64,5,918.1999999999999
15254,300.36,1,300.36
15255,890.85,1,890.85
15256,98.45,1,98.45
15257,317.15,1,317.15
15258,311.58,2,623.16
15260,258.68142857142857,7,1810.77
15261,254.82,1,254.82
15262,178.95000000000002,1,178.95000000000002
15263,156.51,1,156.51
15264,393.74,1,393.74
15265,753.0600000000001,2,1506.1200000000001
15266,119.3,1,119.3
15267,343.472,5,1717.36
15269,408.8,1,408.8
15270,339.9271428571428,7,2379.49
15271,166.22266666666667,15,2493.34
15272,360.97,2,721.94
15274,358.285,2,716.57
15275,615.14,1,615.14
15276,128.63,1,128.63
15277,255.89999999999998,1,255.89999999999998
15279,290.51,1,290.51
15280,113.12,1,113.12
15281,259.1277777777778,9,2332.15
15286,240.55,1,240.55
15287,243.345,2,486.69
15288,461.304,5,2306.52
15289,313.26,3,939.78
15290,441.29,18,7943.22
15291,311.22,15,4668.3
15292,178.39,1,178.39
15296,612.1433333333333,6,3672.8599999999997
15297,213.98000000000002,3,641.94
15298,399.9916666666666,12,4799.9
15299,643.8585714285715,7,4507.01
15300,496.44,1,496.44
15301,420.82916666666665,12,5049.95
15303,574.02,1,574.02
15304,86.80000000000001,8,694.4000000000001
15306,391.45,3,1174.35
15307,205.3,1,205.3
15308,310.47,1,310.47
15311,666.2939560439561,91,60632.75000000001
15312,231.2125,4,924.85
15313,52.0,1,52.0
15314,327.97,1,327.97
15315,285.25,2,570.5
15316,165.0,1,165.0
15318,312.62,1,312.62
15319,204.5,1,204.5
15320,267.13,1,267.13
15321,916.1033333333334,3,2748.31
15322,679.68,1,679.68
15325,161.74,1,161.74
15326,311.71,1,311.71
15327,208.75,1,208.75
15329,349.90000000000003,3,1049.7
15330,357.48,2,714.96
15332,415.265,4,1661.06
15333,1028.56,1,1028.56
15334,116.94,3,350.82
15335,170.22,1,170.22
15339,287.035,2,574.07
15341,2020.52,1,2020.52
15342,406.09,1,406.09
15343,364.5,1,364.5
15344,187.98000000000002,3,563.94
15345,393.54,1,393.54
15346,252.42000000000002,1,252.42000000000002
15347,201.60000000000002,1,201.60000000000002
15348,158.04,1,158.04
15349,231.95499999999998,2,463.90999999999997
15350,115.65,1,115.65
15351,276.38,7,1934.6599999999999
15353,385.06,2,770.12
15355,138.525,2,277.05
15356,271.803,10,2718.0299999999997
15358,379.41818181818184,22,8347.2
15360,427.93,1,427.93
15361,418.92,1,418.92
15363,326.0,1,326.0
15364,456.595,2,913.19
15365,330.6171428571429,7,2314.32
15366,301.255,2,602.51
15367,469.3975,4,1877.59
15368,446.94000000000005,1,446.94000000000005
15370,340.86428571428576,7,2386.05
15372,2007.3999999999999,1,2007.3999999999999
15373,201.32583333333332,12,2415.91
15374,168.0,1,168.0
15376,407.18666666666667,3,1221.56
15379,529.0414285714286,7,3703.29
15380,338.052,5,1690.2600000000002
15381,298.425,2,596.85
15382,992.6183333333333,6,5955.71
15384,321.205,2,642.41
15385,316.88,1,316.88
15386,394.14,1,394.14
15388,140.54,1,140.54
15389,500.0,1,500.0
15392,383.8825,4,1535.53
15393,115.93,2,231.86
15394,545.885,4,2183.54
15395,107.45,1,107.45
15396,288.18,1,288.18
15397,94.0,1,94.0
15398,672.765,2,1345.53
15399,271.92333333333335,3,815.77
15400,143.24,5,716.2
15402,313.385,2,626.77
15405,349.1,1,349.1
15406,255.35500000000002,2,510.71000000000004
15407,261.685,4,1046.74
15408,267.18,1,267.18
15410,431.355,8,3450.84
15411,337.2325,4,1348.93
15412,190.53,1,190.53
15414,258.3,3,774.9000000000001
15415,559.61,1,559.61
15416,996.08,4,3984.32
15417,508.8,1,508.8
15419,135.86,1,135.86
15421,237.59,4,950.36
15422,48.85,2,97.7
15423,43.5,1,43.5
15424,191.67,2,383.34
15426,280.81399999999996,5,1404.0699999999997
15427,476.84666666666664,3,1430.54
15428,93.78,1,93.78
15429,198.675,2,397.35
15432,171.19,1,171.19
15433,266.65,2,533.3
15434,208.296,5,1041.48
15435,149.29,1,149.29
15436,355.9166666666667,3,1067.75
15437,200.16,1,200.16
15438,156.57999999999998,1,156.57999999999998
15440,127.89333333333333,3,383.68
15442,594.0,1,594.0
15443,459.0842857142857,7,3213.59
15444,705.605,2,1411.21
15445,113.5,1,113.5
15447,155.17,1,155.17
15448,494.64,1,494.64
15449,324.84,3,974.52
15450,429.84,1,429.84
15452,176.16,3,528.48
15453,195.96714285714285,7,1371.77
15454,179.1,1,179.1
15456,144.86333333333334,3,434.59000000000003
15457,237.07,1,237.07
15458,161.64,1,161.64
15460,214.26,1,214.26
15462,78.2,3,234.60000000000002
15463,126.14,1,126.14
15464,1044.65,1,1044.65
15465,408.59,18,7354.62
15466,334.53,1,334.53
15467,174.96,3,524.88
15468,233.755,2,467.51
15469,269.275,2,538.55
15471,454.48,1,454.48
15472,371.56,1,371.56
15473,253.02857142857144,7,1771.2
15475,454.10999999999996,1,454.10999999999996
15478,699.96,2,1399.92
15480,905.5,1,905.5
15482,906.6466666666666,12,10879.76
15483,56.315,4,225.26
15484,897.6025,4,3590.41
15485,854.8333333333334,3,2564.5
15488,91.32000000000001,1,91.32000000000001
15489,378.0933333333333,3,1134.28
15491,516.6816666666667,6,3100.09
15492,329.72999999999996,2,659.4599999999999
15493,390.682,5,1953.41
15494,640.29,2,1280.58
15497,631.1,2,1262.2
15498,493.2,27,13316.4
15500,282.89,4,1131.56
15502,865.4108333333334,12,10384.93
15503,141.04,1,141.04
15504,52.83,1,52.83
15505,722.192,5,3610.96
15506,324.0266666666667,3,972.0800000000002
15507,475.86,1,475.86
15508,166.71166666666667,6,1000.27
15510,250.0,1,250.0
15511,180.106,5,900.53
15512,60.5,2,121.0
15513,776.7484210526317,19,14758.220000000001
15514,365.7927272727273,11,4023.7200000000003
15516,20.81,3,62.42999999999999
15517,267.03,1,267.03
15518,240.19375,8,1921.55
15520,343.5,1,343.5
15521,375.025,8,3000.2
15522,198.995,2,397.99
15523,412.01000000000005,1,412.01000000000005
15524,440.0,1,440.0
15525,244.79,3,734.37
15526,74.22,2,148.44
15527,303.56625,8,2428.53
15528,229.33,1,229.33
15529,360.23636363636365,11,3962.6000000000004
15530,374.3275,4,1497.31
15531,986.195,2,1972.39
15532,391.1825,4,1564.73
15533,269.19,3,807.5699999999999
15535,125.725,4,502.9
15537,110.92,1,110.92
15539,538.46,1,538.46
15540,213.3,1,213.3
15541,85.13000000000001,1,85.13000000000001
15543,127.86,1,127.86
15544,394.0788888888889,9,3546.71
15545,144.48499999999999,2,288.96999999999997
15547,350.75714285714287,14,4910.6
15549,560.4866666666667,3,1681.46
15550,143.9075,4,575.63
15551,436.06,1,436.06
15552,90.12,1,90.12
15553,428.93,1,428.93
15554,217.2,1,217.2
15555,299.67875,16,4794.86
15556,279.77,1,279.77
15557,468.91,1,468.91
15561,200.1475,4,800.59
15562,134.55,1,134.55
15563,350.11,4,1400.44
15565,86.58,2,173.16
15567,186.01,1,186.01
15568,252.76333333333332,3,758.29
15569,275.142,5,1375.71
15570,345.73499999999996,12,4148.82
15571,162.60750000000002,4,650.4300000000001
15572,361.9171428571429,7,2533.42
15573,295.59499999999997,2,591.1899999999999
15574,168.91,4,675.64
15576,921.37,1,921.37
15577,86.29333333333334,3,258.88
15578,127.1,1,127.1
15579,163.8,2,327.6
15581,282.7515384615385,13,3675.77
15582,227.63666666666668,3,682.9100000000001
15584,180.215,4,720.86
15585,455.3,1,455.3
15587,228.42000000000002,4,913.6800000000001
15589,159.51000000000002,3,478.5300000000001
15592,388.58,1,388.58
15593,199.8,1,199.8
15594,354.356,5,1771.78
15596,281.318,5,1406.59
15597,324.57,1,324.57
15598,240.68,1,240.68
15599,380.87,2,761.74
15601,484.04,14,6776.56
15602,144.20777777777778,9,1297.87
15603,48.480000000000004,1,48.480000000000004
15604,216.39,1,216.39
15605,239.64600000000002,5,1198.23
15606,324.4622222222222,9,2920.16
15607,104.76,1,104.76
15608,273.42,4,1093.68
15609,298.48,1,298.48
15610,112.46000000000001,1,112.46000000000001
15611,122.41923076923078,13,1591.45
15612,97.575,2,195.15
15615,452.1626086956522,23,10399.74
15618,194.21275,4,776.851
15619,336.40000000000003,1,336.40000000000003
15620,517.7266666666667,3,1553.18
15621,323.2575,4,1293.03
15622,412.17333333333335,9,3709.56
15623,301.03,1,301.03
15624,147.0325,4,588.13
15625,383.565,4,1534.26
15626,337.9,2,675.8
15628,318.91555555555556,9,2870.24
15630,593.175,2,1186.35
15632,410.66375,8,3285.31
15634,243.55,1,243.55
15636,362.38,2,724.76
15637,223.36,1,223.36
15639,425.32,1,425.32
15640,827.7406666666667,15,12416.11
15641,471.8,4,1887.2
15643,221.33333333333334,3,664.0
15644,200.885,4,803.54
15645,612.01,1,612.01
15646,149.21333333333334,3,447.64
15648,319.75,2,639.5
15649,408.0,2,816.0
15651,215.4333333333333,3,646.3
15652,337.74,1,337.74
15653,438.71999999999997,2,877.4399999999999
15654,461.265,2,922.53
15655,560.67,1,560.67
15656,187.125,4,748.5
15657,30.0,1,30.0
15658,204.82000000000002,5,1024.1000000000001
15659,306.45,1,306.45
15660,177.87333333333333,9,1600.8600000000001
15661,154.9,2,309.8
15663,138.14,1,138.14
15664,386.43,1,386.43
15665,1111.105,2,2222.21
15667,301.32,1,301.32
15668,76.32000000000001,1,76.32000000000001
15669,171.085,4,684.34
15670,173.05,1,173.05
15671,379.59000000000003,7,2657.13
15673,681.5575,4,2726.23
15674,489.32,5,2446.6
15675,107.89666666666666,3,323.69
15676,1145.2533333333333,3,3435.76
15677,657.23,1,657.23
15678,352.7,1,352.7
15679,195.32,4,781.28
15680,444.56,3,1333.68
15681,285.232,5,1426.16
15683,193.75,1,193.75
15687,332.56666666666666,9,2993.1
15689,127.05,2,254.1
15690,119.88,2,239.76
15691,136.8,1,136.8
15692,191.04,1,191.04
15694,462.8142857142857,14,6479.4
15695,204.99,2,409.98
15696,338.88875,8,2711.11
15699,309.65,1,309.65
15700,348.34,2,696.68
15701,382.25,4,1529.0
15703,211.5,1,211.5
15704,573.405,4,2293.62
15705,143.1,1,143.1
15706,265.14,4,1060.56
15707,229.245,4,916.98
15708,462.17857142857144,7,3235.25
15709,133.25,1,133.25
15712,214.47200000000004,5,1072.3600000000001
15713,178.35,2,356.7
15714,165.01500000000001,2,330.03000000000003
15716,275.27750000000003,4,1101.1100000000001
15717,150.3,1,150.3
15719,386.92846153846153,13,5030.07
15720,598.73,1,598.73
15721,471.40000000000003,1,471.40000000000003
15722,442.242,5,2211.21
15723,190.7,1,190.7
15724,109.125,2,218.25
15725,415.25,1,415.25
15727,737.0085714285715,7,5159.06
15729,85.0,1,85.0
15730,373.6266666666667,3,1120.88
15732,147.06,2,294.12
15733,162.3,1,162.3
15734,669.725,2,1339.45
15737,148.51500000000001,8,1188.1200000000001
15738,300.77625,16,4812.42
15739,449.12,1,449.12
15740,154.88,1,154.88
15743,193.99,4,775.96
15744,34.8,1,34.8
15745,273.6475,4,1094.59
15746,196.88,1,196.88
15747,315.5466666666667,3,946.6400000000001
15748,144.36,1,144.36
15749,14844.766666666668,3,44534.3
15750,307.88125,8,2463.05
15752,375.2285714285714,7,2626.6
15753,79.2,1,79.2
15754,152.85666666666665,3,458.56999999999994
15755,394.0416666666667,6,2364.25
15756,132.0025,4,528.01
15757,357.21,2,714.42
15758,205.25,1,205.25
15759,84.34666666666666,3,253.04
15762,291.875,2,583.75
15763,543.46,2,1086.92
15764,546.6616666666666,6,3279.97
15766,315.06,1,315.06
15768,207.27666666666664,3,621.8299999999999
15769,2163.566153846154,26,56252.72000000001
15773,635.6800000000001,1,635.6800000000001
15774,270.8,1,270.8
15775,104.9,1,104.9
15776,241.62,1,241.62
15777,261.7775,4,1047.11
15780,158.42666666666668,3,475.28000000000003
15781,115.15333333333332,3,345.46
15782,871.58,3,2614.7400000000002
15783,246.3,1,246.3
15785,465.79400000000004,5,2328.9700000000003
15786,1639.6666666666667,3,4919.0
15787,311.08666666666664,3,933.26
15789,351.3,1,351.3
15790,218.75,1,218.75
15791,806.345,2,1612.69
15793,321.87,3,965.61
15795,610.01,1,610.01
15796,338.57625,8,2708.61
15797,551.85,4,2207.4
15799,294.7133333333333,3,884.1399999999999
15800,348.445,2,696.89
15801,354.65000000000003,3,1063.95
15802,451.42,1,451.42
15803,415.82000000000005,1,415.82000000000005
15804,323.5684615384616,13,4206.39
15805,322.83411764705886,17,5488.18
15806,261.5266666666667,3,784.5800000000002
15807,301.3,3,903.9000000000001
15808,912.8175,4,3651.27
15809,103.154,5,515.77
15810,347.995,4,1391.98
15811,369.77,6,2218.62
15812,360.228,5,1801.14
15813,651.9549999999999,2,1303.9099999999999
15814,486.3325,4,1945.33
15815,420.12,5,2100.6
15819,476.3625,4,1905.45
15820,206.98,1,206.98
15821,285.48,2,570.96
15822,442.735,2,885.47
15823,15.0,1,15.0
15825,532.94,1,532.94
15826,551.4366666666666,3,1654.31
15827,131.14928571428572,14,1836.0900000000001
15829,318.07,2,636.14
15830,576.0,1,576.0
15831,264.88,3,794.64
15832,836.79,1,836.79
15834,556.2875,4,2225.15
15835,238.5225,4,954.09
15836,137.37,1,137.37
15837,391.98,1,391.98
15838,1770.6884210526316,19,33643.08
15839,349.49666666666667,3,1048.49
15840,177.78,2,355.56
15841,306.015,4,1224.06
15843,118.95000000000002,1,118.95000000000002
15844,130.73999999999998,1,130.73999999999998
15845,463.97125,8,3711.77
15847,194.635,2,389.27
15850,117.44,2,234.88
15852,80.355,2,160.71
15853,110.8,1,110.8
15854,247.42666666666665,12,2969.12
15855,142.448,5,712.24
15856,597.9125925925925,27,16143.64
15857,297.0,1,297.0
15858,285.514,5,1427.5700000000002
15860,120.645,8,965.16
15861,393.365,8,3146.92
15862,208.22,4,832.88
15863,34.42,2,68.84
15864,322.72,6,1936.3200000000002
15865,298.37666666666667,3,895.13
15866,211.89,1,211.89
15867,254.00933333333333,15,3810.14
15869,74.82,2,149.64
15870,351.44,1,351.44
15872,158.125,2,316.25
15874,629.4114285714286,7,4405.88
15877,245.165,2,490.33
15880,329.03000000000003,1,329.03000000000003
15881,100.278,5,501.39000000000004
15882,129.09,4,516.36
15883,198.24,2,396.48
15885,126.45,3,379.35
15886,181.09,1,181.09
15888,168.31,1,168.31
15889,210.035,2,420.07
15891,511.68,1,511.68
15894,129.125,2,258.25
15895,179.17,1,179.17
15897,104.295,2,208.59
15898,276.76599999999996,5,1383.83
15899,56.25,1,56.25
15900,337.28,1,337.28
15901,117.24333333333334,3,351.73
15903,732.3942857142857,7,5126.76
15904,164.68,1,164.68
15906,223.9557142857143,7,1567.69
15907,294.24,3,882.72
15909,191.94,1,191.94
15910,153.61,8,1228.88
15912,132.31,2,264.62
15916,187.85750000000002,8,1502.8600000000001
15917,123.1,1,123.1
15918,167.115,2,334.23
15919,262.845,2,525.69
15920,41.875,4,167.5
15921,323.03000000000003,1,323.03000000000003
15922,369.5,1,369.5
15923,127.08,1,127.08
15925,207.15,1,207.15
15930,426.63,1,426.63
15932,311.98375,8,2495.87
15933,369.15333333333336,3,1107.46
15935,208.43,2,416.86
15937,145.35,1,145.35
15938,80.916,5,404.58
15939,407.6673333333334,15,6115.01
15940,35.8,1,35.8
15942,337.44,1,337.44
15944,325.1,1,325.1
15945,181.0,1,181.0
15947,1708.24,1,1708.24
15948,477.62,2,955.24
15949,182.36,2,364.72
15950,436.1775,4,1744.71
15951,354.11,2,708.22
15952,195.4775,4,781.91
15953,207.16,8,1657.28
15955,315.44714285714286,14,4416.26
15957,428.89,1,428.89
15958,104.35,1,104.35
15963,235.38,2,470.76
15965,202.2175,4,808.87
15967,198.84,2,397.68
15969,222.03333333333333,3,666.1
15970,314.1,1,314.1
15971,349.9875,12,4199.85
15973,307.82000000000005,1,307.82000000000005
15974,491.7357142857143,7,3442.15
15975,371.01,1,371.01
15976,213.82,2,427.64
15977,527.365,2,1054.73
15978,1098.78,1,1098.78
15980,799.62,3,2398.86
15981,426.06,8,3408.48
15983,366.28,4,1465.12
15984,278.063,10,2780.63
15985,571.21,2,1142.42
15986,168.12,1,168.12
15987,204.68142857142857,7,1432.77
15988,156.78,1,156.78
15990,396.055,2,792.11
15992,41.989999999999995,1,41.989999999999995
15993,396.81,7,2777.67
15994,414.27,1,414.27
15996,172.09666666666666,6,1032.58
15998,616.044,5,3080.22
16000,4131.233333333334,3,12393.7
16003,547.074,5,2735.37
16005,144.6775,4,578.71
16006,101.4,1,101.4
16007,423.4525,4,1693.81
16008,159.59333333333333,3,478.78
16009,243.0275,4,972.11
16010,130.79999999999998,3,392.4
16011,209.56,16,3352.96
16012,471.7633333333333,3,1415.29
16013,790.0127659574467,47,37130.6
16014,215.61,3,646.83
16015,234.85,3,704.55
16016,183.18875,8,1465.51
16017,211.88,1,211.88
16018,204.45000000000002,2,408.90000000000003
16019,420.6933333333334,9,3786.2400000000007
16020,283.67,3,851.01
16022,602.63,1,602.63
16023,239.93666666666664,3,719.81
16024,251.03,1,251.03
16025,439.65999999999997,1,439.65999999999997
16026,236.09,1,236.09
16027,155.77,6,934.6200000000001
16029,1283.3466666666666,63,80850.84
16030,331.24,1,331.24
16031,273.95,2,547.9
16033,438.941,20,8778.82
16034,145.9,3,437.70000000000005
16036,379.46,2,758.92
16037,285.00666666666666,3,855.02
16038,157.26000000000002,3,471.7800000000001
16040,437.84999999999997,3,1313.55
16041,1055.4666666666667,3,3166.4
16042,235.494,5,1177.47
16043,193.4975,4,773.99
16045,335.175,4,1340.7
16048,128.22,2,256.44
16049,358.27,3,1074.81
16050,137.9,1,137.9
16052,362.06,1,362.06
16053,755.975,2,1511.95
16054,783.9,1,783.9
16055,134.8,1,134.8
16056,650.75,1,650.75
16057,323.30285714285714,7,2263.12
16059,242.19333333333336,6,1453.16
16062,288.405,4,1153.62
16063,335.32,1,335.32
16065,367.14,1,367.14
16066,304.20799999999997,5,1521.04
16070,426.075,2,852.15
16071,326.24,1,326.24
16072,584.3199999999999,1,584.3199999999999
